data_id,event_id_cnty,event_id_no_cnty,event_date,year,time_precision,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,region,country,admin1,admin2,location,latitude,longitude,geo_precision,source,source_scale,notes,timestamp,iso3
,#event+code,,#date+occurred,#date+year,,#event+type,,#group+name+first,#group+name+first+assoc,,#group+name+second,#group+name+second+assoc,,,#region+name,#country+name,#adm1+name,#adm2+name,#loc+name,#geo+lat,#geo+lon,,#meta+source,,#description,,#country+code
7257310,ARM4917,4917,2020-10-22,2020,1,Protests,Peaceful protest,Protesters (Azerbaijan),Women (Azerbaijan),6,,,0,60,Caucasus and Central Asia,Armenia,Yerevan,Yerevan,Yerevan,40.1811,44.5136,1,ArtsakhPress,Regional,"On 22 October 2020, women and children from Artsakh organized a protest in front of the US embassy in Yerevan, demanding measures to stop Azerbaijani attacks toward Artsakh. [size=no report]",1603746283,ARM
7257330,ARM4918,4918,2020-10-19,2020,1,Protests,Peaceful protest,Protesters (Azerbaijan),Women (Azerbaijan),6,,,0,60,Caucasus and Central Asia,Armenia,Yerevan,Yerevan,Yerevan,40.1811,44.5136,1,Hetq,National,"On 19 October 2020, women and children from Artsakh organized a protest in front of UN office in Yerevan, demanding measures to stop Azerbaijani attacks toward Artsakh. [size=no report]",1603746283,ARM
7252168,ARM4915,4915,2020-10-16,2020,1,Protests,Peaceful protest,Protesters (Armenia),,6,,,0,60,Caucasus and Central Asia,Armenia,Yerevan,Yerevan,Yerevan,40.1811,44.5136,1,Hetq,National,"On 16 October 2020, several dozen of people organized a protest in front of UN office in Yerevan (Yerevan, Armenia) against no actions taken by the international organization to stop fights in Nagorno Karabakh. [size=several dozen]",1603140813,ARM
7252172,ARM4912,4912,2020-10-16,2020,1,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Azerbaijan (2003-),,8,,,0,80,Caucasus and Central Asia,Armenia,Tavush,Idjevan,Aygehovit,40.9793,45.2525,1,Hetq,National,"On 16 October 2020, Aygehovit village was shelled by the Azerbaijani forces. There is no information on casualties mentioned by the source.",1603140813,ARM
7252212,ARM4911,4911,2020-10-16,2020,1,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Azerbaijan (2003-),,8,Military Forces of Armenia (2018-),,1,18,Caucasus and Central Asia,Armenia,Syunik,Kapan,Artsvanik,39.2599,46.4726,2,Ministry of Foreign Affairs of Armenia,Other,"On 16 October 2020, Azerbaijani military forces shelled the military and civilian infrastructures of Armenia located near Artsvanik village in Syunik province, according to the Armenian ministry of foreign affairs. No casualties registered.",1603140813,ARM
7252213,ARM4913,4913,2020-10-16,2020,1,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Azerbaijan (2003-),,8,Military Forces of Armenia (2018-),,1,18,Caucasus and Central Asia,Armenia,Syunik,Kapan,Davit Bek,39.3189,46.4941,2,Ministry of Foreign Affairs of Armenia,Other,"On 16 October 2020, Azerbaijani military forces shelled the military and civilian infrastructures of Armenia located near Davit Bek village in Syunik province, according to the Armenian ministry of foreign affairs. No casualties registered.",1603140813,ARM
7252214,ARM4914,4914,2020-10-16,2020,1,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Azerbaijan (2003-),,8,Military Forces of Armenia (2018-),,1,18,Caucasus and Central Asia,Armenia,Syunik,Goris,Khnatsakh,39.6041,46.3910,2,Ministry of Foreign Affairs of Armenia,Other,"On 16 October 2020, Azerbaijani military forces shelled the military and civilian infrastructures of Armenia located near Khnatsakh village in Syunik province, according to the Armenian ministry of foreign affairs. No casualties registered.",1603140813,ARM
7252282,ARM4909,4909,2020-10-14,2020,1,Explosions/Remote violence,Air/drone strike,Military Forces of Azerbaijan (2003-),,8,Civilians (Armenia),,7,78,Caucasus and Central Asia,Armenia,Gegharkunik,Vardenis,Vardenis,40.1806,45.7200,2,Sputnik Armenia,National,"On 14 October 2020, a child was wounded in a strike by an Azerbaijani drone near Vardenis city in Armenia.",1603140813,ARM
7252037,ARM4908,4908,2020-10-14,2020,1,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Azerbaijan (2003-),,8,Military Forces of Armenia (2018-),,1,18,Caucasus and Central Asia,Armenia,Gegharkunik,Vardenis,Vardenis,40.1806,45.7200,2,Sputnik Armenia; Ministry of Defence of Azerbaijan,Other-National,"On 14 October 2020, missile launch systems of Armenian military forces were destroyed by Azerbaijani artillery, near the border between Armenia and Artsakh [coded to Vardenis with GP2], according to the Azerbaijani ministry of defense. Armenian side reported that nobody was injured or killed.",1603140812,ARM
7252061,ARM4910,4910,2020-10-14,2020,1,Protests,Peaceful protest,Protesters (Armenia),HKK: Armenian Communist Party,6,,,0,60,Caucasus and Central Asia,Armenia,Yerevan,Yerevan,Yerevan,40.1811,44.5136,1,A1+,National,"On 14 October 2020, members of Armenian Communist Party organized a protest in front of NATO's info center in Yerevan (Yerevan, Armenia), demanding to stop Turkey's involvement in the Nagorno-Karabakh conflict. [size=no report]",1603140812,ARM
7252130,ARM4907,4907,2020-10-14,2020,1,Explosions/Remote violence,Air/drone strike,Military Forces of Azerbaijan (2003-),,8,Civilians (Armenia),,7,78,Caucasus and Central Asia,Armenia,Gegharkunik,Vardenis,Geghamasar,40.3115,45.6817,1,Aysor Am,National,"On 14 October 2020, a child was wounded in Geghamasar village in Gegharkunik region of Armenia in an Azerbaijani drone strike.",1603140812,ARM
7252283,ARM4906,4906,2020-10-13,2020,1,Protests,Peaceful protest,Protesters (Armenia),,6,,,0,60,Caucasus and Central Asia,Armenia,Yerevan,Yerevan,Yerevan,40.1811,44.5136,1,Sputnik Armenia,National,"On 13 October 2020, several dozen of people organized a protest in front of the Russian embassy in Yerevan (Yerevan, Armenia), demanding that Russia recognize the Artsakh independence. [size=several dozen]",1603140813,ARM
7252191,ARM4905,4905,2020-10-13,2020,1,Battles,Armed clash,Military Forces of Azerbaijan (2003-),,8,Unidentified Armed Group (Armenia),,3,38,Caucasus and Central Asia,Armenia,Syunik,Sisian,Sisian,39.5219,46.0275,2,Ministry of Defence of Azerbaijan,Other,"On 13 October 2020, a group of armed people, whom Azerbaijan Ministry of Defense referred to as 'volunteers', were attacked on the way from Sisian to Artsakh by Azerbaijani forces. Unknown if fatalities occured. [coded to Sisian with GP2]",1603140813,ARM
7252114,ARM4904,4904,2020-10-11,2020,1,Protests,Peaceful protest,Protesters (Armenia),,6,,,0,60,Caucasus and Central Asia,Armenia,Yerevan,Yerevan,Yerevan,40.1811,44.5136,1,Aravot,National,"On 11 October 2020, a group of people organized a rally in Yerevan (Yerevan, Armenia), demanding the recognition of the Artsakh's independence. [size=no report]",1603140812,ARM
7245573,ARM4903,4903,2020-10-10,2020,1,Explosions/Remote violence,Air/drone strike,Military Forces of Azerbaijan (2003-),,8,Civilians (Armenia),,7,78,Caucasus and Central Asia,Armenia,Syunik,Kapan,Artsvanik,39.2599,46.4726,1,Tert,National,"On 10 October 2020, an Armenian civilian was killed in an attack by an Azerbaijani military forces combat drone in Artsvanik village of Armenia's Kapan region.",1602536774,ARM
7245409,ARM4902,4902,2020-10-08,2020,1,Strategic developments,Disrupted weapons use,Military Forces of Armenia (2018-),,1,Military Forces of Azerbaijan (2003-),,8,18,Caucasus and Central Asia,Armenia,Gegharkunik,Vardenis,Vardenis,40.1806,45.7200,2,Aravot,National,"Interception: On 8 October 2020, 7 UAVs of Azerbaijani military forces were destroyed in Vardenis region of Armenia in the course of about 2 hours, according to the spokeswoman of the ministry of defense of Armenia. [coded to Vardenis with GP2]",1602536774,ARM
7252298,ARM4900,4900,2020-10-02,2020,2,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Artsakh (2007-),,8,Civilians (Armenia),,7,78,Caucasus and Central Asia,Armenia,Gegharkunik,Gavar,Gavar,40.3522,45.1264,3,Tert,National,"Around 2 October 2020 (as reported), Azerbaijani forces targeted Gegharkunik region of Armenia (with assumed artillery), killing 2 civilians, according to the Ministry of Defence of Armenia. [coded to Gavar with GP3]",1603140813,ARM
7252291,ARM4898,4898,2020-10-01,2020,1,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Azerbaijan (2003-),,8,,,0,80,Caucasus and Central Asia,Armenia,Gegharkunik,Vardenis,Vardenis,40.1806,45.7200,2,Tert,National,"On 1 October 2020, the Vardenis-Sotk road Gegharkunik region was shelled by the Azerbaijani forces, according to the Ministry of Defence of Armenia. No information on fatalities. [coded to Vardenis with GP2]",1603140813,ARM
7252294,ARM4897,4897,2020-10-01,2020,1,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Azerbaijan (2003-),,8,,,0,80,Caucasus and Central Asia,Armenia,Gegharkunik,Vardenis,Shatvan,40.1810,45.8230,1,Tert,National,"On 1 October 2020, Shatvan village in Gegharkunik region was shelled by the Azerbaijani forces, according to the Ministry of Defence of Armenia. There is no information on casualties by the source.",1603140813,ARM
7252295,ARM4889,4889,2020-10-01,2020,1,Strategic developments,Disrupted weapons use,Military Forces of Armenia (2018-),,1,Military Forces of Azerbaijan (2003-),,8,18,Caucasus and Central Asia,Armenia,Gegharkunik,Vardenis,Mets Masrik,40.2202,45.7634,1,Tert,National,"Interception: On 1 October 2020, an Azerbaijani UAV was downed in Mets Masrik village of Gegharkunik region, according to the Ministry of Defence of Armenia.",1603140813,ARM
7252297,ARM4899,4899,2020-10-01,2020,1,Strategic developments,Disrupted weapons use,Military Forces of Armenia (2018-),,1,Military Forces of Azerbaijan (2003-),,8,18,Caucasus and Central Asia,Armenia,Kotayk,Kotayk,Abovyan,40.2713,44.6335,2,Tert,National,"Interception: On 1 October 2020, an Azerbaijani UAV was downed near Abovyan city in Kotayk Region, according to the Ministry of Defence of Armenia.",1603140813,ARM
7252302,ARM4895,4895,2020-10-01,2020,1,Strategic developments,Disrupted weapons use,Military Forces of Armenia (2018-),,1,Military Forces of Azerbaijan (2003-),,8,18,Caucasus and Central Asia,Armenia,Gegharkunik,Gavar,Gavar,40.3522,45.1264,2,Tert,National,"Interception: On 1 October 2020, 3 Azerbaijani UAVs was downed near Gegharkunik region, according to the Ministry of Defence of Armenia. [coded to Gavar with GP2]",1603140813,ARM
7242676,ARM4888,4888,2020-10-01,2020,1,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Azerbaijan (2003-),,8,Civilians (Armenia),,7,78,Caucasus and Central Asia,Armenia,Gegharkunik,Vardenis,Mets Masrik,40.2202,45.7634,1,Tert,National,"On 1 October 2020, 1 civilian was killed and 2 wounded after a missile attack by the Azerbaijani UAV in Mets Masrik village of Gegharkunik regions.",1602027397,ARM
7242694,ARM4890,4890,2020-10-01,2020,1,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Azerbaijan (2003-),,8,Civilians (Armenia),,7,78,Caucasus and Central Asia,Armenia,Gegharkunik,Vardenis,Vardenis,40.1806,45.7200,2,Tert,National,"On 1 October 2020, Azerbaijani forces targeted Vardenis region in Gegharkunik province, with artillery attacks (assumed shelling), killing 1 civilian.",1602027397,ARM
7252035,ARM4887,4887,2020-09-29,2020,1,Battles,Armed clash,Military Forces of Turkey (2016-),,8,Military Forces of Armenia (2018-),,1,18,Caucasus and Central Asia,Armenia,Gegharkunik,Vardenis,Vardenis,40.1806,45.7200,2,Ministry of Defence of Armenia; Turan Information Agency,Other-Regional,"On 29 September 2020, an F-16 multifunctional fighter of the Turkish Air Forces shot down an SU-25 Fighter of the Armenian Armed Forces in the Vardenis region, according to the Ministry of Defence of Armenia [coded to Vardenis with GP2]. The pilot of Armenian aircraft died. Later on, the Azerbaijani side rejected the claim and reported that 2 Armenian jets crashed into mountain.",1603140812,ARM
7252036,ARM4894,4894,2020-09-29,2020,1,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Azerbaijan (2003-),,8,Military Forces of Armenia (2018-),Civilians (Armenia),1,18,Caucasus and Central Asia,Armenia,Gegharkunik,Vardenis,Vardenis,40.1806,45.7200,2,Tert; Ministry of Foreign Affairs of Armenia,Other-National,"On 29 September 2020, the military positions of Armenian forces in the Vardenis region were shelled by the Azerbaijani forces, according to the Armenian Ministry of Defense. On the same day, Ministry of Foreign Affairs of Armenia reported that 1 civilian was killed as a result of the shelling in the Vardenis region. [coded to Vardenis with GP2]",1603140812,ARM
7252226,ARM4891,4891,2020-09-27,2020,1,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Azerbaijan (2003-),,8,,,0,80,Caucasus and Central Asia,Armenia,Gegharkunik,Vardenis,Vardenis,40.1806,45.7200,2,News Am,National,"On 27 September 2020, Vardenis region was shelled by the Azerbaijani forces, according to the representative of the Armenian Ministry of Defence. No information on casualties.",1603140813,ARM
